fips_code,name,state,pop_2010,pop_2011,pop_2012,pop_2013,pop_2014,pop_2015,pop_2016,pop_2017,pop_2018,pop_2019
48303,Lubbock County,TX,280301,283408,285961,289515,294433,298337,302094,305413,307627,310569
48305,Lynn County,TX,5914,5886,5796,5728,5798,5746,5775,5832,5848,5951
48307,McCulloch County,TX,8231,8254,8241,8243,8152,8255,8124,7941,7982,7984
48309,McLennan County,TX,235917,237852,239368,241443,243166,245444,247553,251631,254196,256623
48311,McMullen County,TX,711,697,730,760,799,828,806,765,731,743
48313,Madison County,TX,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
48315,Marion County,TX,30816,30652,30484,30224,30199,30119,29960,29792,29750,29709
48317,Martin County,TX,146909,147871,148981,151126,153119,155559,158325,159701,160742,161000
48319,Mason County,TX,14651,14471,14322,14144,14103,13863,13675,13677,13533,13359
48321,Matagorda County,TX,36709,36681,36544,36500,36478,36766,37088,36805,36566,36643
48323,Maverick County,TX,54432,55260,55765,56532,57115,57720,58041,58111,58276,58722
48325,Medina County,TX,172509,173504,173623,174639,175855,176126,176876,178176,178978,179746
48327,Menard County,TX,12696,12698,12691,12572,12508,12356,12398,12293,12289,12196
48329,Midland County,TX,83651,83805,83721,83651,83492,83662,83422,83314,83223,83156
48331,Milam County,TX,24681,24607,24114,24090,24143,24362,24680,24939,25045,24823
48333,Mills County,TX,15076,15029,14873,14905,14760,14882,15053,15060,15068,15109
48335,Mitchell County,TX,23502,23400,23086,22992,22715,22449,22455,22317,22135,21863
48337,Montague County,TX,19718,19759,19477,19387,19365,19252,19390,19399,19584,19818
48339,Montgomery County,TX,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
48341,Moore County,TX,88594,89262,90191,91366,92816,94013,95405,97368,98805,100880
48343,Morris County,TX,5918,5864,5849,5719,5664,5628,5558,5467,5557,5620
48345,Motley County,TX,1205,1200,1197,1192,1149,1146,1170,1226,1232,1200
48347,Nacogdoches County,TX,64685,65655,65866,65193,65240,65462,65549,65317,65161,65204
48349,Navarro County,TX,47869,48074,48163,48036,47913,48181,48405,48739,49536,50113
48351,Newton County,TX,8304,8251,8052,8042,7867,7846,7848,7815,7800,7753
48353,Nolan County,TX,15244,15143,14932,15068,15126,15111,15044,14854,14799,14714
48355,Nueces County,TX,340245,343263,347939,352946,356657,360504,361642,361235,362026,362294
48357,Ochiltree County,TX,10171,10444,10612,10704,10715,10698,10257,9996,9866,9836
48359,Oldham County,TX,60437,60772,62105,63062,63969,64556,65410,66557,66512,66799
48361,Orange County,TX,3015171,3049271,3078068,3104950,3126537,3149280,3164986,3174289,3175973,3175692
48363,Palo Pinto County,TX,28095,28062,27867,27886,28041,27966,28125,28544,28874,29189
48365,Panola County,TX,34640,34475,34425,34395,34450,34202,34241,34158,34156,34192
48367,Parker County,TX,117316,118320,119482,119785,122147,125640,128967,133501,138070,142878
48369,Parmer County,TX,10265,10276,10184,9986,9952,9794,9762,9710,9719,9605
48371,Pecos County,TX,15523,15643,15568,15660,15828,16030,15881,15634,15709,15823
48373,Polk County,TX,20667,20558,20420,20342,20249,20194,20145,20147,20019,19964
48375,Potter County,TX,17454,17456,17562,17453,17192,17086,16954,16841,16623,16526
48377,Presidio County,TX,7875,7754,7619,7386,7194,7057,7156,7100,6856,6704
48379,Rains County,TX,10913,11003,10939,11033,11013,11136,11304,11730,12147,12514
48381,Randall County,TX,121179,123424,124975,126753,128733,130368,132342,134015,135691,137713
48383,Reagan County,TX,3353,3393,3477,3633,3785,3807,3726,3712,3736,3849
48385,Real County,TX,3322,3431,3352,3318,3347,3297,3399,3417,3477,3452
48387,Red River County,TX,12874,12682,12723,12487,12445,12345,12179,12164,12143,12023
48389,Reeves County,TX,13834,14098,14265,14494,15124,15574,15229,15166,15513,15976
48391,Refugio County,TX,7375,7321,7256,7279,7362,7326,7272,7180,7000,6948
48393,Roberts County,TX,10189,10291,10324,10238,10280,10209,10192,10265,10376,10394
48395,Robertson County,TX,2275,2290,2214,2214,2185,2134,2125,2120,2130,2108
48397,Rockwall County,TX,78919,81045,82710,84670,87064,90170,93421,96824,100546,104915
48399,Runnels County,TX,10508,10500,10335,10196,10294,10387,10276,10282,10178,10264
48401,Rusk County,TX,53361,53702,53793,53332,53212,52965,52892,54213,54301,54406
48403,Sabine County,TX,10871,10727,10524,10424,10428,10440,10381,10417,10576,10542
48405,San Augustine County,TX,8854,8799,8789,8663,8481,8349,8288,8302,8254,8237
48407,San Jacinto County,TX,26474,26780,26942,26731,27049,27361,27732,28231,28717,28859
48409,San Patricio County,TX,64431,64458,65260,66134,66656,67117,67311,67210,66671,66730
48411,San Saba County,TX,6134,6047,5990,5960,5858,5922,5922,5996,6060,6055
48413,Schleicher County,TX,3503,3310,3259,3191,3164,3195,3057,2989,2880,2793
48415,Scurry County,TX,16928,16868,17125,17272,17377,17570,17394,17003,16812,16703
48417,Shackelford County,TX,3383,3334,3361,3375,3316,3333,3337,3289,3256,3265
48419,Shelby County,TX,196032,197952,200912,204039,206280,208959,211282,213633,215583,217702
48421,Sherman County,TX,6018,6053,6120,6090,6067,5964,5955,5936,5917,5917
48423,Smith County,TX,3860,3791,3753,3699,3729,3689,3656,3615,3590,3583
48425,Somervell County,TX,8500,8426,8554,8566,8559,8618,8671,8855,9030,9128
48427,Starr County,TX,61134,61642,61970,62381,62965,63484,63894,64130,64249,64633
48429,Stephens County,TX,26117,25750,25703,25551,25406,25446,25637,25736,26007,25925
48431,Sterling County,TX,1137,1170,1191,1229,1340,1333,1339,1287,1304,1291
48433,Stonewall County,TX,1496,1463,1452,1418,1388,1398,1401,1376,1352,1350
48435,Sutton County,TX,4062,3987,3916,3982,3969,3915,3886,3792,3752,3776
48437,Swisher County,TX,7918,7804,7845,7720,7554,7477,7428,7446,7413,7397
48439,Tarrant County,TX,1817480,1847882,1882205,1912767,1946122,1984880,2023556,2056451,2081446,2102515
48441,Taylor County,TX,22595,22662,22758,22873,22584,22355,22099,21781,21545,21569
48443,Terrell County,TX,9526,9392,9225,9165,9079,9013,8861,8695,8587,8531
48445,Terry County,TX,12682,12661,12632,12713,12795,12759,12770,12429,12344,12337
48447,Throckmorton County,TX,1639,1637,1610,1606,1613,1559,1537,1510,1504,1501
48449,Titus County,TX,32419,32452,32612,32587,32502,32626,32463,32619,32743,32750
48451,Tom Green County,TX,110678,111751,113307,114680,116319,117514,117634,117566,118014,119200
48453,Travis County,TX,1030503,1061709,1096886,1122248,1152260,1179805,1206110,1227585,1246572,1273954
48455,Trinity County,TX,13755,13685,13489,13427,13128,13094,12828,12726,12567,12285
48457,Tyler County,TX,21764,21674,21504,21508,21468,21370,21423,21517,21609,21672
48459,Upshur County,TX,39377,39731,39918,39757,40280,40317,40771,41069,41179,41753
48461,Upton County,TX,3338,3284,3263,3386,3482,3652,3690,3658,3637,3657
48463,Uvalde County,TX,26443,26588,26746,26904,27022,26949,27081,27043,26787,26741
48465,Val Verde County,TX,48971,48972,48976,49044,48845,48891,48911,49028,48988,49025
48467,Van Zandt County,TX,52579,52487,52207,52328,52781,53430,54367,55163,55966,56590
48469,Victoria County,TX,86883,87557,89116,90066,91042,92136,92402,92045,91878,92084
48471,Walker County,TX,66997,66585,66104,65777,65338,64931,64533,63895,63669,63521
48473,Waller County,TX,43519,44101,44335,45408,46765,48641,50046,51717,53512,55246
48475,Ward County,TX,62121,64209,64863,67398,68869,70703,69489,68516,67713,67641
48477,Washington County,TX,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
48479,Webb County,TX,251370,255935,260595,264430,267465,269865,272301,273691,275120,276652
48481,Wharton County,TX,41281,41287,41136,41122,41095,41383,41609,41837,41499,41556
48483,Wheeler County,TX,7769,8079,7933,7935,7984,7911,8015,7960,7898,7855
48485,Wichita County,TX,2239,2259,2228,2192,2188,2167,2131,2121,2112,2119
48487,Wilbarger County,TX,13509,13452,13289,13204,12988,13055,12880,12683,12777,12769
48489,Willacy County,TX,22225,22167,22208,22019,21935,21863,21761,21508,21450,21358
48491,Williamson County,TX,66432,66732,66776,67450,67412,67428,67454,67049,66982,66597
48493,Wilson County,TX,9389,9238,9120,9091,8970,8845,8698,8707,8666,8525
48495,Winkler County,TX,7085,7165,7371,7635,7819,8027,7915,7605,7778,8010
48497,Wise County,TX,59115,59967,60424,61019,61702,62857,64478,65848,68284,69984
48499,Wood County,TX,125950,127124,128425,129013,129337,129285,129768,130437,130441,130817
48501,Yoakum County,TX,7851,7971,8055,8222,8398,8644,8652,8557,8590,8713
48503,Young County,TX,18522,18355,18278,18354,18274,18163,18098,17922,17986,18010
48505,Zapata County,TX,14087,14227,14276,14385,14376,14493,14446,14254,14149,14179
48507,Zavala County,TX,11729,11875,12014,12195,12243,12310,12121,11957,11969,11840
49001,Beaver County,UT,5631,5634,5590,5563,5532,5455,5435,5364,5318,5311
49003,Box Elder County,UT,50175,50239,50201,50727,51300,51826,52975,53977,54906,56046
49005,Cache County,UT,113386,114781,115895,117025,117894,119697,122201,124236,126400,128289
49007,Carbon County,UT,10063,10089,10141,10337,10438,10403,10485,10680,10691,10725
49009,Daggett County,UT,1077,1162,1095,1140,1124,1107,1076,1013,974,950
49011,Davis County,UT,8776,8771,8707,8769,8756,8777,8884,8969,8972,9000
49013,Duchesne County,UT,18647,18700,19000,19960,20199,20748,20242,19868,19943,19938
49015,Emery County,UT,11005,10985,10939,10759,10638,10359,10206,10006,10003,10012
49017,Garfield County,UT,56072,56048,56761,56938,57161,57698,58785,59032,59701,60061
49019,Grand County,UT,14796,14563,14221,14312,14559,14726,15179,15364,15511,15734
49021,Iron County,UT,11810,11764,11565,11500,11344,11320,11167,11105,11104,11066
49023,Juab County,UT,10264,10313,10295,10261,10410,10551,11016,11293,11629,12017
49025,Kane County,UT,516068,519110,520669,522626,525625,528760,530726,532272,532720,532403
49027,Millard County,UT,12541,12570,12468,12555,12538,12620,12655,12821,12987,13188
49029,Morgan County,UT,119608,120024,120102,119571,119444,119257,119006,118918,119203,119679
49031,Piute County,UT,1565,1499,1497,1488,1467,1491,1459,1407,1438,1479
49033,Rich County,UT,2254,2294,2257,2263,2273,2300,2313,2395,2456,2483
49035,Salt Lake County,UT,1032976,1047610,1063956,1079392,1090005,1102273,1120109,1136719,1148692,1160437
49037,San Juan County,UT,708,690,692,692,712,689,691,712,764,728
49039,Sanpete County,UT,27940,28003,27961,28128,28297,28654,29232,29921,30503,30939
49041,Sevier County,UT,17151,17218,17188,17356,17410,17262,16971,17103,17061,17007
49043,Summit County,UT,28073,28042,28298,28728,29317,30045,30552,30820,30817,31011
49045,Tooele County,UT,58502,59190,59792,60633,61442,62639,64612,67486,69989,72259
49047,Uintah County,UT,32467,33241,34641,35682,36918,37791,36264,35228,35405,35734
49049,Utah County,UT,519998,530688,539685,551273,560649,572667,590288,606742,621520,636235
49051,Wasatch County,UT,23644,24408,25344,26584,27814,29118,30375,31890,33067,34091
49053,Washington County,UT,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
49055,Wayne County,UT,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927
49057,Weber County,UT,232133,233847,236251,238062,240152,242872,247131,251576,255697,260213
50001,Addison County,VT,36823,36969,36899,36934,36932,36929,36931,36900,36873,36777
50003,Bennington County,VT,37078,36813,36610,36534,36167,36153,35911,35675,35520,35470
50005,Caledonia County,VT,31166,31111,31025,31044,30873,30645,30154,30141,30236,29993
50007,Chittenden County,VT,156769,158033,158673,159432,159945,161293,161563,163031,163571,163774
50009,Essex County,VT,745461,751507,757338,764563,771653,776865,779847,784453,788183,789034
50011,Franklin County,VT,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
50013,Grand Isle County,VT,6948,6974,6972,6988,6968,6871,6921,6975,7110,7235
50015,Lamoille County,VT,24515,24707,24945,25111,25130,25240,25331,25360,25295,25362
50017,Orange County,VT,3015171,3049271,3078068,3104950,3126537,3149280,3164986,3174289,3175973,3175692
50019,Orleans County,VT,42851,42648,42391,42229,41861,41481,41247,40786,40655,40352
50021,Rutland County,VT,61586,61235,60803,60488,60039,59544,59122,59006,58596,58191
50023,Washington County,VT,17626,17355,17146,16897,16868,16832,16621,16522,16402,16326
50025,Windham County,VT,118544,118315,117914,117500,116752,116487,116102,116398,117059,116782
50027,Windsor County,VT,56600,56612,56138,55993,55727,55541,55345,55224,55204,55062
51001,Accomack County,VA,33148,33225,33268,32969,32971,32914,32871,32685,32581,32316
51003,Albemarle County,VA,99204,100213,101464,102270,103732,105117,106431,107768,108377,109330
51005,Alleghany County,VA,11137,11016,10943,10903,10891,10856,10919,10988,11138,11137
51007,Amelia County,VA,12746,12752,12745,12656,12713,12784,12801,12980,13057,13145
51009,Amherst County,VA,32387,32154,32630,32317,32158,31836,31887,31863,31684,31605
51011,Appomattox County,VA,15098,15109,15246,15320,15348,15492,15528,15723,15881,15911
51013,Arlington County,VA,209295,215990,221454,224894,225980,228548,231259,234647,236025,236842
51015,Augusta County,VA,73584,73648,73588,73842,73881,74292,74834,75177,75535,75558
51017,Bath County,VA,11618,11715,11780,11975,12130,12203,12246,12381,12444,12500
51019,Bedford County,VA,49699,49627,49592,49318,49131,48748,48601,48356,48094,47888
51021,Bland County,VA,6799,6773,6692,6673,6583,6532,6472,6354,6303,6280
51023,Botetourt County,VA,33199,33005,33123,32994,33080,33380,33252,33313,33352,33419
51025,Brunswick County,VA,108069,110185,112013,114922,118305,122211,126304,130859,136880,142820
51027,Buchanan County,VA,20974,20911,20994,21026,21131,21105,21007,21126,21178,21175
51029,Buckingham County,VA,17091,17213,17068,17150,16931,17017,17051,17038,17043,17148
51031,Campbell County,VA,90623,91241,91246,91423,91971,92124,92257,92878,93464,93584
51033,Caroline County,VA,33052,32887,32629,32642,32532,32595,32840,33096,33306,33406
51035,Carroll County,VA,27553,27466,27623,27791,27734,27755,27728,27865,28097,28380
51036,Charles City County,VA,7259,7205,7126,7072,6978,7046,7034,7026,7000,6963
51037,Charlotte County,VA,159875,159869,162744,164671,168041,172382,177671,181522,184849,188910
51041,Chesterfield County,VA,46614,46499,46068,46116,46143,46135,46120,45979,45881,45650
51043,Clarke County,VA,25766,25587,25155,25123,24864,24698,24340,24063,23918,23622
51045,Craig County,VA,15060,14985,14763,14701,14639,14709,14465,14332,14300,14142
51047,Culpeper County,VA,46838,47345,47844,48606,49237,49551,50319,51235,51795,52605
51049,Cumberland County,VA,11053,11080,10950,10904,10923,10860,10868,10880,10804,10766
51051,Dickenson County,VA,15847,15779,15707,15526,15344,15201,15014,14722,14526,14318
51053,Dinwiddie County,VA,28063,28119,28223,28084,28094,28148,28468,28630,28633,28544
51057,Essex County,VA,745461,751507,757338,764563,771653,776865,779847,784453,788183,789034
51059,Fairfax County,VA,1086155,1103439,1120395,1131784,1136271,1140401,1144188,1148728,1148463,1147532
51061,Fauquier County,VA,65440,66032,66561,67139,68116,68423,68805,69547,70642,71222
51063,Floyd County,VA,96431,96161,95940,95880,95868,96186,96698,97500,97964,98498
51065,Fluvanna County,VA,25791,25956,25883,25825,25969,26133,26187,26480,26898,27270
51067,Franklin County,VA,31746,31776,31690,31553,31559,31515,31611,31542,31298,31362
51069,Frederick County,VA,234218,237284,239645,241129,243381,245001,246999,250622,254943,259547
51071,Giles County,VA,29406,29284,28969,28801,28819,28973,29165,29379,29446,29464
51073,Gloucester County,VA,289150,289687,289804,289883,290680,290943,290761,290961,291525,291636
51075,Goochland County,VA,21744,21374,21273,21565,21849,22165,22485,22703,23219,23753
51077,Grayson County,VA,25786,25752,25792,25948,26066,26138,26093,26286,26293,26427
51079,Greene County,VA,8991,8903,8848,8748,8584,8508,8482,8310,8209,8111
51081,Greensville County,VA,12234,12001,11745,11689,11564,11786,11500,11569,11432,11336
51083,Halifax County,VA,54470,54114,53732,53187,52833,52182,51815,51311,50634,50010
51085,Hanover County,VA,99902,99908,100339,101065,101724,103071,104290,105674,106886,107766
51087,Henrico County,VA,307253,310430,315587,318640,321835,324375,325931,327559,328993,330818
51089,Henry County,VA,17296,17377,17153,17129,17079,17101,17072,17115,17173,17205
51091,Highland County,VA,43621,43378,42964,43195,43093,42960,43006,42903,43052,43161
51093,Isle of Wight County,VA,35316,35296,35343,35526,35865,36159,36326,36571,36972,37109
51095,James City County,VA,67661,68297,69409,70612,72064,72819,73930,75274,76033,76523
51097,King and Queen County,VA,6976,6987,7009,7029,7082,7085,7054,6999,7045,7025
51099,King George County,VA,23696,24273,24606,24897,25260,25414,25947,26337,26612,26836
51101,King William County,VA,15999,16014,15977,16092,16149,16282,16405,16684,16919,17148
51103,Lancaster County,VA,286162,289914,293431,297109,302622,306096,310306,313772,316527,319090
51105,Lee County,VA,140794,144130,148567,151809,154511,156954,159168,161440,163656,164542
51107,Loudoun County,VA,315478,326327,337847,349915,362206,374014,385546,397049,405522,413538
51109,Louisa County,VA,11382,11381,11360,11348,11250,11285,11221,11195,11153,11035
51111,Lunenburg County,VA,12910,12911,12638,12532,12482,12348,12319,12333,12215,12196
51113,Madison County,VA,336095,339565,342730,346625,349796,352977,356729,361762,367004,372909
51115,Mathews County,VA,8974,8944,8911,8898,8813,8834,8769,8709,8792,8834
51117,Mecklenburg County,VA,923242,943823,967063,990677,1010229,1033238,1056901,1078128,1093750,1110356
51119,Middlesex County,VA,165616,166174,165634,165329,164786,163724,163292,162942,162870,162436
51121,Montgomery County,VA,229505,229189,228874,228190,227551,227279,227170,227265,226504,226486
51125,Nelson County,VA,43629,44062,44401,44540,44858,45114,45497,45591,45813,46233
